0,0.32012939453125
0.001,0.3204345703125
0.002,0.32012939453125
0.003,0.3204345703125
0.004,0.31982421875
0.005,0.31982421875
0.006,0.31982421875
0.007,0.31982421875
0.008,0.32012939453125
0.009,0.32012939453125
0.01,0.3204345703125
0.011,0.3204345703125
0.012,0.32012939453125
0.013,0.3204345703125
0.014,0.31982421875
0.015,0.3204345703125
0.016,0.31982421875
0.017,0.32012939453125
0.018,0.31982421875
0.019,0.32012939453125
0.02,0.31982421875
0.021,0.31982421875
0.022,0.31982421875
0.023,0.3204345703125
0.024,0.32012939453125
0.025,0.3204345703125
0.026,0.31951904296875
0.027,0.31951904296875
0.028,0.32012939453125
0.029,0.32073974609375
0.03,0.32012939453125
0.031,0.32012939453125
0.032,0.32012939453125
0.033,0.32073974609375
0.034,0.32012939453125
0.035,0.32012939453125
0.036,0.32012939453125
0.037,0.31982421875
0.038,0.32012939453125
0.039,0.32073974609375
0.04,0.31982421875
0.041,0.3204345703125
0.042,0.32012939453125
0.043,0.32012939453125
0.044,0.31982421875
0.045,0.32012939453125
0.046,0.31982421875
0.047,0.32012939453125
0.048,0.31982421875
0.049,0.31982421875
0.05,0.3204345703125
0.051,0.32012939453125
0.052,0.31982421875
0.053,0.32073974609375
0.054,0.31982421875
0.055,0.32012939453125
0.056,0.31982421875
0.057,0.31982421875
0.058,0.3204345703125
0.059,0.3204345703125
0.06,0.32073974609375
0.061,0.32012939453125
0.062,0.31982421875
0.063,0.32012939453125
0.064,0.31982421875
0.065,0.32012939453125
0.066,0.31982421875
0.067,0.32012939453125
0.068,0.32012939453125
0.069,0.31982421875
0.07,0.32012939453125
0.071,0.3204345703125
0.072,0.31982421875
0.073,0.3204345703125
0.074,0.31951904296875
0.075,0.31982421875
0.076,0.3204345703125
0.077,0.3204345703125
0.078,0.31982421875
0.079,0.31982421875
0.08,0.32012939453125
0.081,0.31982421875
0.082,0.3204345703125
0.083,0.31982421875
0.084,0.31982421875
0.085,0.31982421875
0.086,0.31982421875
0.087,0.31951904296875
0.088,0.31982421875
0.089,0.32012939453125
0.09,0.32012939453125
0.091,0.32012939453125
0.092,0.31982421875
0.093,0.32012939453125
0.094,0.31982421875
0.095,0.31982421875
0.096,0.3204345703125
0.097,0.32012939453125
0.098,0.32012939453125
0.099,0.31951904296875
0.1,0.32012939453125
0.101,0.32012939453125
0.102,0.31982421875
0.103,0.31982421875
0.104,0.3204345703125
0.105,0.32012939453125
0.106,0.31982421875
0.107,0.32012939453125
0.108,0.31982421875
0.109,0.3204345703125
0.11,0.32012939453125
0.111,0.31982421875
0.112,0.32012939453125
0.113,0.32012939453125
0.114,0.3204345703125
0.115,0.32012939453125
0.116,0.31982421875
0.117,0.32012939453125
0.118,0.3204345703125
0.119,0.31982421875
0.12,0.32012939453125
0.121,0.31982421875
0.122,0.31982421875
0.123,0.32012939453125
0.124,0.31982421875
0.125,0.31951904296875
0.126,0.3204345703125
0.127,0.32012939453125
0.128,0.32012939453125
0.129,0.32073974609375
0.13,0.32012939453125
0.131,0.31951904296875
0.132,0.32012939453125
0.133,0.31982421875
0.134,0.32012939453125
0.135,0.32012939453125
0.136,0.32012939453125
0.137,0.3204345703125
0.138,0.32012939453125
0.139,0.32012939453125
0.14,0.32012939453125
0.141,0.31982421875
0.142,0.32012939453125
0.143,0.32012939453125
0.144,0.32012939453125
0.145,0.31982421875
0.146,0.31982421875
0.147,0.32012939453125
0.148,0.32012939453125
0.149,0.32012939453125
0.15,0.32012939453125
0.151,0.3204345703125
0.152,0.31951904296875
0.153,0.31982421875
0.154,0.3204345703125
0.155,0.3204345703125
0.156,0.32073974609375
0.157,0.32012939453125
0.158,0.31951904296875
0.159,0.3204345703125
0.16,0.3204345703125
0.161,0.32012939453125
0.162,0.31951904296875
0.163,0.32012939453125
0.164,0.32012939453125
0.165,0.32012939453125
0.166,0.31951904296875
0.167,0.32012939453125
0.168,0.32012939453125
0.169,0.3204345703125
0.17,0.32012939453125
0.171,0.32012939453125
0.172,0.32012939453125
0.173,0.31982421875
0.174,0.3204345703125
0.175,0.32012939453125
0.176,0.32012939453125
0.177,0.3204345703125
0.178,0.31982421875
0.179,0.32073974609375
0.18,0.32012939453125
0.181,0.3204345703125
0.182,0.32012939453125
0.183,0.32012939453125
0.184,0.32012939453125
0.185,0.32012939453125
0.186,0.31982421875
0.187,0.3204345703125
0.188,0.32012939453125
0.189,0.31982421875
0.19,0.31982421875
0.191,0.32012939453125
0.192,0.31982421875
0.193,0.32012939453125
0.194,0.3204345703125
0.195,0.321044921875
0.196,0.31982421875
0.197,0.32073974609375
0.198,0.32073974609375
0.199,0.321044921875
0.2,0.3204345703125
0.201,0.32073974609375
0.202,0.32073974609375
0.203,0.32073974609375
0.204,0.32012939453125
0.205,0.32073974609375
0.206,0.321044921875
0.207,0.32073974609375
0.208,0.32073974609375
0.209,0.321044921875
0.21,0.32073974609375
0.211,0.32135009765625
0.212,0.32073974609375
0.213,0.32073974609375
0.214,0.32135009765625
0.215,0.3216552734375
0.216,0.32135009765625
0.217,0.32135009765625
0.218,0.32135009765625
0.219,0.32196044921875
0.22,0.32135009765625
0.221,0.3204345703125
0.222,0.321044921875
0.223,0.321044921875
0.224,0.3216552734375
0.225,0.321044921875
0.226,0.321044921875
0.227,0.32135009765625
0.228,0.3216552734375
0.229,0.32135009765625
0.23,0.32135009765625
0.231,0.3216552734375
0.232,0.321044921875
0.233,0.32135009765625
0.234,0.32073974609375
0.235,0.3204345703125
0.236,0.321044921875
0.237,0.3204345703125
0.238,0.32073974609375
0.239,0.3204345703125
0.24,0.32012939453125
0.241,0.321044921875
0.242,0.32012939453125
0.243,0.32012939453125
0.244,0.32073974609375
0.245,0.3204345703125
0.246,0.32073974609375
0.247,0.3204345703125
0.248,0.32012939453125
0.249,0.32073974609375
0.25,0.321044921875
0.251,0.32012939453125
0.252,0.32012939453125
0.253,0.32012939453125
0.254,0.31982421875
0.255,0.32012939453125
0.256,0.321044921875
0.257,0.32012939453125
0.258,0.32073974609375
0.259,0.321044921875
0.26,0.3204345703125
0.261,0.3204345703125
0.262,0.321044921875
0.263,0.32073974609375
0.264,0.3204345703125
0.265,0.32012939453125
0.266,0.321044921875
0.267,0.3204345703125
0.268,0.32073974609375
0.269,0.32073974609375
0.27,0.32073974609375
0.271,0.32073974609375
0.272,0.3204345703125
0.273,0.31982421875
0.274,0.32012939453125
0.275,0.32012939453125
0.276,0.31982421875
0.277,0.32073974609375
0.278,0.3204345703125
0.279,0.3204345703125
0.28,0.32012939453125
0.281,0.31951904296875
0.282,0.31982421875
0.283,0.32012939453125
0.284,0.32012939453125
0.285,0.31951904296875
0.286,0.31982421875
0.287,0.3204345703125
0.288,0.31982421875
0.289,0.31982421875
