Dataset,Has_Ice,T_s,T_set,a_m,H_wave_m,H_over_gT2,twoa_over_gT2,H_over_lambda,a_over_lambda,Ursell_Ur,Depth_Zone,Theory_Zone,lambda_m,k_rad_m,kH,kh,kLd,I_breakup,dI_breakup,h_over_lambda,H_over_lambda_water,ka_set,f_set_Hz,lambda_open_water_set_m,lambda_ratio_ice_over_setwater,d_lambda_ratio_ice_over_setwater
13/05/26,1,1.40001,1.4,0.00168646689562887,0.00337293379125774,0.0156023484122632,0.000175418960608997,0.108290978908002,0.000608763836745297,0.95874255042652,Intermediate,Linear,2.7703138620149,2.26804095858284,0.680412287574851,0.0226804095858284,0.853122787920567,0.0023247628344311,0.00242897711310469,0.00360969929693339,0.108290978908002,0.03,0.714285714285714,2.15413303251683,1.28604585705561,0.142752654376357
13/05/26,1,1.40512402530013,1.4,0.00261415059601796,0.00522830119203592,0.0154889838955349,0.000269936909881501,0.108038851973461,0.000941432764265067,1.49306743186411,Intermediate,Linear,2.77677885797687,2.26276042441401,0.678828127324203,0.0226276042441401,0.851136516898974,0.00358679700468414,0.00374765564620732,0.00360129506578205,0.108038851973461,0.03,0.714285714285714,2.15413303251683,1.28904706258209,0.142661020134908
13/05/26,1,0.600862660944208,0.6,0.000997972652041615,0.00199594530408323,0.0847035892953353,0.00056354577097673,0.167748560115371,0.000558028251381665,0.236433918010074,Intermediate,Linear,1.78839090954742,3.51331762739144,1.05399528821743,0.0351331762739144,1.32153315740977,0.00330105314715773,0.00345303895712217,0.00559161867051238,0.167748560115371,0.03,1.66666666666667,0.560721398798084,3.18944651190568,0.493171122625164
13/05/26,1,0.629250713923199,0.6,0.00115731336770379,0.00231462673540758,0.0772333394439753,0.000595887841139447,0.16434755331074,0.000634005401319768,0.285649339688103,Intermediate,Linear,1.82539985510326,3.44208710744318,1.03262613223295,0.0344208710744318,1.29473982304192,0.00367446174029664,0.00385081876769969,0.00547825177702466,0.16434755331074,0.03,1.66666666666667,0.560721398798084,3.25544888961976,0.499225750029456
13/05/26,1,0.616744493392072,0.6,4.93015196845323e-05,9.86030393690646e-05,0.0803973411335507,2.64247406431987e-05,0.165822601674258,2.72510208686126e-05,0.0119531287603323,Intermediate,Linear,1.80916230339529,3.47298044812663,1.04189413443799,0.0347298044812663,1.30636034198903,0.000159354389173752,0.000166627455560528,0.00552742005580859,0.165822601674258,0.03,1.66666666666667,0.560721398798084,3.22649056603379,0.496603118513219
13/05/26,1,0.598553615960101,0.6,3.24802296091148e-06,6.49604592182296e-06,0.085358373249544,1.84830637480381e-06,0.168033694102168,1.81925765550206e-06,0.000766893543303201,Intermediate,Linear,1.78535621443633,3.51928945964618,1.05578683789385,0.0351928945964618,1.32377945995685,1.07802321946782e-05,1.14967998848304e-05,0.00560112313673894,0.168033694102168,0.03,1.66666666666667,0.560721398798084,3.18403438546001,0.492662543605757
13/05/26,1,0.800005714285712,0.8,0.00012298711816217,0.00024597423632434,0.0477821920125564,3.91772939673051e-05,0.147104111727916,6.03063692374076e-05,0.037889488490589,Intermediate,Linear,2.03937195552277,3.08094131144849,0.924282393434547,0.0308094131144849,1.15889496223425,0.000312842338274217,0.000327410881653157,0.00490347039093054,0.147104111727916,0.03,1.25,0.96053982138029,2.12315190909233,0.308540567592719
13/05/26,1,0.801772151898731,0.8,8.82965084794207e-06,1.76593016958841e-05,0.0475718796870911,2.80028725211548e-06,0.146948531228452,4.32501407788381e-06,0.00272597439565851,Intermediate,Linear,2.04153112312234,3.07768284108743,0.92330485232623,0.0307768284108743,1.15766928978408,2.24125000705885e-05,2.38742062279103e-05,0.00489828437428173,0.146948531228452,0.03,1.25,0.96053982138029,2.12539977800053,0.308682899919463
13/05/26,1,0.598294871794871,0.6,0.000162927771437835,0.00032585554287567,0.0854322189661887,9.27952069676684e-05,0.168065728324771,9.12752485701052e-05,0.0384543552731558,Intermediate,Linear,1.7850159160366,3.51996038283546,1.05598811485064,0.0351996038283546,1.32403182747233,0.000540965682129545,0.00056689649260105,0.00560219094415904,0.168065728324771,0.03,1.66666666666667,0.560721398798084,3.1834274915543,0.492605400462729
13/05/26,1,0.598073089700997,0.6,0.000131604204407842,0.000263208408815684,0.0854955919880883,7.50105290931322e-05,0.16809319976858,7.3739239406375e-05,0.0310511876865088,Intermediate,Linear,1.78472419118096,3.52053574340916,1.05616072302275,0.0352053574340916,1.32424824914445,0.000437105556182533,0.000456744419103119,0.00560310665895268,0.16809319976858,0.03,1.66666666666667,0.560721398798084,3.18290722452639,0.492556395675959
13/05/26,1,0.800005714285712,0.8,0.000149632995414526,0.000299265990829052,0.0477821920125564,4.76652834554056e-05,0.147104111727916,7.33720962521373e-05,0.0460984674028646,Intermediate,Linear,2.03937195552277,3.08094131144849,0.924282393434547,0.0308094131144849,1.15889496223425,0.000380621457498745,0.000398774714536187,0.00490347039093054,0.147104111727916,0.03,1.25,0.96053982138029,2.12315190909233,0.308540567592719
13/05/26,1,0.803750000000001,0.8,3.87038483837713e-05,7.74076967675426e-05,0.0473380403469957,1.22144289091665e-05,0.146774786028911,1.89358302167448e-05,0.0119773289908041,Intermediate,Linear,2.04394779319186,3.07404393013761,0.922213179041282,0.0307404393013761,1.15630051474377,9.80106649793331e-05,0.000102893023151093,0.00489249286763037,0.146774786028911,0.03,1.25,0.96053982138029,2.12791572790258,0.308841461012366
13/05/26,1,0.600862660944208,0.6,0.000197235789104746,0.000394471578209492,0.0847035892953353,0.000111377195164465,0.167748560115371,0.000110286732085134,0.0467279642327306,Intermediate,Linear,1.78839090954742,3.51331762739144,1.05399528821743,0.0351331762739144,1.32153315740977,0.000652408481359077,0.000682440415201932,0.00559161867051238,0.167748560115371,0.03,1.66666666666667,0.560721398798084,3.18944651190568,0.493171122625164
13/05/26,1,0.642037577750242,0.6,0.000759873314573519,0.00151974662914704,0.0741876052036469,0.000375821209775779,0.162875276460523,0.000412548587287121,0.190958767209854,Intermediate,Linear,1.84190017367499,3.41125181319858,1.02337554395957,0.0341125181319858,1.28314113824182,0.00236956048591696,0.00247701616682771,0.00542917588201745,0.162875276460523,0.03,1.66666666666667,0.560721398798084,3.2848758360625,0.501835895696549
13/05/26,1,1.00000714285714,1,0.000100401562668445,0.00020080312533689,0.0305806028880359,2.04689354486798e-05,0.131530131798973,4.40194359020115e-05,0.0386899975883966,Intermediate,Linear,2.28084619012251,2.75476063856901,0.826428191570703,0.0275476063856901,1.03620221986569,0.000204177206253683,0.000215227615745537,0.00438433772663244,0.131530131798973,0.03,1,1.3729489294698,1.66127533309146,0.224206303205842
13/05/26,1,1.00028571428571,1,5.62415300772654e-05,0.000112483060154531,0.0305635723618737,1.14596138283933e-05,0.131510845992455,2.46545706679042e-05,0.0216791737073876,Intermediate,Linear,2.28118067172355,2.75435671758183,0.826307015274549,0.0275435671758183,1.03605028513215,0.00011433956736936,0.00012019289494688,0.00438369486641516,0.131510845992455,0.03,1,1.3729489294698,1.66151895584673,0.224213899382866
13/05/26,1,0.590721518987341,0.6,0.00016053632418298,0.00032107264836596,0.0876368307968415,9.37926311944714e-05,0.169010874276118,9.04412816774658e-05,0.0374673311653668,Intermediate,Linear,1.77503371475306,3.53975547335093,1.06192664200528,0.0353975547335093,1.33147774362468,0.000539037383419285,0.000563982424785963,0.00563369580920393,0.169010874276118,0.03,1.66666666666667,0.560721398798084,3.16562506542086,0.490919068176216
13/05/26,1,0.652492046659597,0.6,0.000910854120115436,0.00182170824023087,0.0718293278730441,0.000436173594921898,0.161697294959872,0.0004909421577524,0.232248040664622,Intermediate,Linear,1.85531860674881,3.38658022634183,1.01597406790255,0.0338658022634183,1.27386092975088,0.00279943643441955,0.00292835599404107,0.00538990983199572,0.161697294959872,0.03,1.66666666666667,0.560721398798084,3.30880649592777,0.503917222766437
13/05/26,1,0.800005714285712,0.8,0.000137659300338719,0.000275318600677438,0.0477821920125564,4.38510874739922e-05,0.147104111727916,6.75008303247123e-05,0.0424096486993773,Intermediate,Linear,2.03937195552277,3.08094131144849,0.924282393434547,0.0308094131144849,1.15889496223425,0.000350163968769245,0.000367334644640753,0.00490347039093054,0.147104111727916,0.03,1.25,0.96053982138029,2.12315190909233,0.308540567592719
13/05/26,1,0.802075471698115,0.8,8.08525712781821e-05,0.000161705142556364,0.0475359061032548,2.56226682432426e-05,0.146921854754233,3.95966991127978e-05,0.0249706456808025,Intermediate,Linear,2.04190180216437,3.0771241303179,0.923137239095371,0.030771241303179,1.15745913092979,0.00020515538201805,0.00021436356364994,0.00489739515847444,0.146921854754233,0.03,1.25,0.96053982138029,2.12578568500176,0.308707271854193
13/05/26,1,1.20690517241379,1.2,0.000140368722855405,0.00028073744571081,0.0209945200235414,1.96464930844449e-05,0.11854181946175,5.54652126760062e-05,0.0665941242127455,Intermediate,Linear,2.53075244974454,2.48273406109468,0.744820218328404,0.0248273406109468,0.933879520936829,0.000231862118852025,0.00024313515987789,0.00395139398205834,0.11854181946175,0.03,0.833333333333333,1.77042109494224,1.42946356489675,0.17591460137071
13/05/26,1,1.20983870967742,1.2,7.07883682759503e-05,0.000141576736551901,0.0208928311970655,9.85979619403423e-06,0.118374295296232,2.79317440327858e-05,0.0336787395538171,Intermediate,Linear,2.53433398905776,2.47922544317673,0.74376763295302,0.0247922544317673,0.93255975557343,0.000116598506871185,0.000121829199452006,0.00394580984320772,0.118374295296232,0.03,0.833333333333333,1.77042109494224,1.43148655215297,0.175910320901164
13/05/26,1,1.00000714285714,1,0.000151533891290198,0.000303067782580396,0.0305806028880359,3.08933183574956e-05,0.131530131798973,6.64375756447034e-05,0.0583939704996319,Intermediate,Linear,2.28084619012251,2.75476063856901,0.826428191570703,0.0275476063856901,1.03620221986569,0.000308160209403852,0.000322948355934099,0.00438433772663244,0.131530131798973,0.03,1,1.3729489294698,1.66127533309146,0.224206303205842
13/05/26,1,1.00033333333333,1,7.51302623533353e-05,0.000150260524706671,0.030560662584666,1.53068706511848e-05,0.131507549835546,3.29339890686297e-05,0.0289615815019103,Intermediate,Linear,2.28123784813235,2.75428768303297,0.826286304909892,0.0275428768303297,1.03602431781152,0.000152732883934928,0.000159796498582824,0.00438358499451821,0.131507549835546,0.03,1,1.3729489294698,1.66156060081078,0.224215196771829
13/05/26,1,0.800005714285712,0.8,0.00048070277056652,0.00096140554113304,0.0477821920125564,0.000153126880561182,0.147104111727916,0.000235711180231121,0.148093413074027,Intermediate,Linear,2.03937195552277,3.08094131144849,0.924282393434547,0.0308094131144849,1.15889496223425,0.00122276366017967,0.00127862950971475,0.00490347039093054,0.147104111727916,0.03,1.25,0.96053982138029,2.12315190909233,0.308540567592719
13/05/26,1,0.776361015633664,0.8,0.000524288069728143,0.00104857613945629,0.0507370027859009,0.000177338701696076,0.149224640285765,0.000260788995371001,0.156963124429588,Intermediate,Linear,2.01039184564627,3.12535355770893,0.93760606731268,0.0312535355770893,1.17560061263449,0.00137235772379379,0.00143408797692148,0.00497415467619218,0.149224640285765,0.03,1.25,0.96053982138029,2.09298126001413,0.306569619077356
13/05/26,1,1.41415151515152,1.4,0.000315360157873209,0.000630720315746418,0.0152918616788592,3.21496260881353e-05,0.107595984356256,0.000113104955377041,0.181603175825599,Intermediate,Linear,2.78820814545163,2.25348502672918,0.676045508018754,0.0225348502672918,0.847647579407784,0.000429156035594671,0.000448955690700897,0.00358653281187521,0.107595984356256,0.03,0.714285714285714,2.15413303251683,1.29435281078902,0.142493947163144
13/05/26,1,1.4065625,1.4,0.000116555792265019,0.000233111584530038,0.0154573192969782,1.20109339796844e-05,0.107968096414189,4.19476900563392e-05,0.0666579131144153,Intermediate,Linear,2.77859858572606,2.26127852344594,0.678383557033781,0.0226127852344594,0.850579100384726,0.000159713278138476,0.000166996602288685,0.00359893654713963,0.107968096414189,0.03,0.714285714285714,2.15413303251683,1.2898918236631,0.142634852260497
13/05/26,1,0.800005714285712,0.8,0.000976467544957739,0.00195293508991548,0.0477821920125564,0.000311051731514668,0.147104111727916,0.000478807969440491,0.300827081396646,Intermediate,Linear,2.03937195552277,3.08094131144849,0.924282393434547,0.0308094131144849,1.15889496223425,0.00248384054019917,0.00259720100009488,0.00490347039093054,0.147104111727916,0.03,1.25,0.96053982138029,2.12315190909233,0.308540567592719
13/05/26,1,0.812304395847142,0.8,0.000223038214611192,0.000446076429222384,0.0463462543175134,6.89132387792963e-05,0.146028793439293,0.000108566671235088,0.0697286130966489,Intermediate,Linear,2.05438936345602,3.05841989787644,0.917525969362931,0.0305841989787644,1.15042354064823,0.000559078186686463,0.000585202564704702,0.00486762644797645,0.146028793439293,0.03,1.25,0.96053982138029,2.1387862509478,0.309517474241904
13/05/26,1,1.00000714285714,1,0.000470202695632086,0.000940405391264172,0.0305806028880359,9.58605460800589e-05,0.131530131798973,0.000206152741762403,0.181193804922526,Intermediate,Linear,2.28084619012251,2.75476063856901,0.826428191570703,0.0275476063856901,1.03620221986569,0.000956206957496723,0.00099928349200028,0.00438433772663244,0.131530131798973,0.03,1,1.3729489294698,1.66127533309146,0.224206303205842
13/05/26,1,1.00011441647597,1,0.000259057747008638,0.000518115494017276,0.0305740430065888,5.28029513215474e-05,0.131522704463151,0.000113573251662356,0.099839837167102,Intermediate,Linear,2.28097499381981,2.7546050808113,0.826381524243391,0.027546050808113,1.03614370687127,0.000526761856388662,0.000556411792150496,0.00438409014877169,0.131522704463151,0.03,1,1.3729489294698,1.6613691484509,0.224209229682737
13/05/26,1,1.20690517241379,1.2,0.000107448032268773,0.000214896064537546,0.0209945200235414,1.50387990997125e-05,0.11854181946175,4.2456950809084e-05,0.0509757976119267,Intermediate,Linear,2.53075244974454,2.48273406109468,0.744820218328404,0.0248273406109468,0.933879520936829,0.000177483472966992,0.000187297173313608,0.00395139398205834,0.11854181946175,0.03,0.833333333333333,1.77042109494224,1.42946356489675,0.17591460137071
13/05/26,1,1.2026582278481,1.2,4.39002366224618e-05,8.78004732449236e-05,0.021143057638707,6.18790155507724e-06,0.118785066897086,1.73823084799901e-05,0.0207420610807983,Intermediate,Linear,2.52556998818645,2.48782862346705,0.746348587040115,0.0248782862346705,0.935795838734311,7.28126485105787e-05,7.64947839777227e-05,0.00395950222990287,0.118785066897086,0.03,0.833333333333333,1.77042109494224,1.42653631692569,0.175919165009995
13/05/26,1,0.800005714285712,0.8,0.000916677173010299,0.0018333543460206,0.0477821920125564,0.00029200563129537,0.147104111727916,0.000449489937589791,0.28240704974127,Intermediate,Linear,2.03937195552277,3.08094131144849,0.924282393434547,0.0308094131144849,1.15889496223425,0.0023317517682543,0.00243743056002157,0.00490347039093054,0.147104111727916,0.03,1.25,0.96053982138029,2.12315190909233,0.308540567592719
13/05/26,1,0.81774130046337,0.8,0.00136050458620346,0.00272100917240692,0.0457320197289288,0.000414790817183699,0.145559212067412,0.000660113251939586,0.428084357798305,Intermediate,Linear,2.0610169273317,3.048585008622,0.914575502586599,0.03048585008622,1.14672415060508,0.00338840782767295,0.00354098637849185,0.00485197373558039,0.145559212067412,0.03,1.25,0.96053982138029,2.14568608344632,0.309938895400732
13/05/26,1,1.00000714285714,1,0.00126723534877079,0.00253447069754158,0.0305806028880359,0.000258352139776275,0.131530131798973,0.000555598774813799,0.488332365401342,Intermediate,Linear,2.28084619012251,2.75476063856901,0.826428191570703,0.0275476063856901,1.03620221986569,0.00257705723199118,0.00269367442792417,0.00438433772663244,0.131530131798973,0.03,1,1.3729489294698,1.66127533309146,0.224206303205842
13/05/26,1,1.03476371537208,1,0.000376303399140375,0.00075260679828075,0.0285607668734876,7.16500910436613e-05,0.129166127102173,0.000162018842274485,0.150365985966421,Intermediate,Linear,2.32259034725639,2.70524903997888,0.811574711993665,0.0270524903997888,1.01757844992724,0.000737992063572854,0.000773386774406885,0.00430553757007244,0.129166127102173,0.03,1,1.3729489294698,1.6916800744754,0.22506913725248
13/05/26,1,1.41415151515152,1.4,0.000227204784028632,0.000454409568057264,0.0152918616788592,2.31625608676061e-05,0.107595984356256,8.14877412933709e-05,0.13083805709838,Intermediate,Linear,2.78820814545163,2.25348502672918,0.676045508018754,0.0225348502672918,0.847647579407784,0.000309190308120894,0.000323427601754859,0.00358653281187521,0.107595984356256,0.03,0.714285714285714,2.15413303251683,1.29435281078902,0.142493947163144
13/05/26,1,1.40755555555555,1.4,7.95859333451869e-05,0.000159171866690374,0.0154355161618905,8.18966640272517e-06,0.107919291651091,2.8629525173345e-05,0.0455561361881066,Intermediate,Linear,2.77985516222546,2.26025635887788,0.678076907663363,0.0226025635887788,0.850194613551401,0.000108955901960208,0.000113878278020235,0.00359730972170303,0.107919291651091,0.03,0.714285714285714,2.15413303251683,1.29047515648444,0.142616686628192
13/05/26,1,1.19658974358974,1.2,0.000438498649538368,0.000876997299076736,0.0213580547415471,6.24365210728997e-05,0.119134132678328,0.000174133854311239,0.205970292771249,Intermediate,Linear,2.51817000934588,2.49513944009352,0.748541832028057,0.0249513944009352,0.938545799769517,0.000731571788025831,0.0007646762798309,0.00397113775594428,0.119134132678328,0.03,0.833333333333333,1.77042109494224,1.42235653231868,0.175922331021513
13/05/26,1,1.19432835820896,1.2,0.000552421130042182,0.00110484226008436,0.0214390115701788,7.8955753323904e-05,0.11926466123988,0.000219614396454109,0.258913958715929,Intermediate,Linear,2.51541401183878,2.49787322389388,0.749361967168165,0.0249787322389388,0.939574111559262,0.000923655698617128,0.000965425676198232,0.003975488707996,0.11926466123988,0.03,0.833333333333333,1.77042109494224,1.42079984192735,0.175922500610645
13/05/26,1,1.00000714285714,1,0.0014787306124739,0.0029574612249478,0.0305806028880359,0.00030146982425631,0.131530131798973,0.000648325441179562,0.569832603297563,Intermediate,Linear,2.28084619012251,2.75476063856901,0.826428191570703,0.0275476063856901,1.03620221986569,0.0030071552397422,0.00314245754571714,0.00438433772663244,0.131530131798973,0.03,1,1.3729489294698,1.66127533309146,0.224206303205842
13/05/26,1,1.02054767764366,1,0.00107576962479034,0.00215153924958068,0.0293620010463685,0.000210578325658303,0.130122915446081,0.000466607599753519,0.423565372210347,Intermediate,Linear,2.30551243777128,2.72528796819396,0.817586390458188,0.0272528796819396,1.02511608554229,0.00214113042188706,0.00223776941752646,0.00433743051486937,0.130122915446081,0.03,1,1.3729489294698,1.679241221785,0.22473689322962
13/05/26,1,1.20690517241379,1.2,0.00129584140898169,0.00259168281796338,0.0209945200235414,0.000181370456054668,0.11854181946175,0.000512037994515225,0.614776725144386,Intermediate,Linear,2.53075244974454,2.48273406109468,0.744820218328404,0.0248273406109468,0.933879520936829,0.00214048064747438,0.00223657933795888,0.00395139398205834,0.11854181946175,0.03,0.833333333333333,1.77042109494224,1.42946356489675,0.17591460137071
13/05/26,1,1.20506024096386,1.2,0.00130449632578683,0.00260899265157366,0.0210588539035462,0.000183141316949718,0.118647384706949,0.000515916924714773,0.617782016273565,Intermediate,Linear,2.52850073974221,2.48494501441996,0.745483504325987,0.0248494501441996,0.934711170232087,0.00215861640757793,0.00225583969253556,0.00395491282356498,0.118647384706949,0.03,0.833333333333333,1.77042109494224,1.42819171493475,0.175916821286373
13/05/26,1,1.41415151515152,1.4,0.00142480434578973,0.00284960869157946,0.0152918616788592,0.000145252739835026,0.107595984356256,0.000511010753667726,0.820487267226574,Intermediate,Linear,2.78820814545163,2.25348502672918,0.676045508018754,0.0225348502672918,0.847647579407784,0.00193893670228,0.00202689314197449,0.00358653281187521,0.107595984356256,0.03,0.714285714285714,2.15413303251683,1.29435281078902,0.142493947163144
13/05/26,1,1.40656830013581,1.4,0.000676552492191021,0.00135310498438204,0.0154571918174008,6.97173443089142e-05,0.107967811261899,0.000243486305952159,0.38692041449777,Intermediate,Linear,2.77860592424427,2.26127255123034,0.678381765369103,0.0226127255123034,0.850576853937987,0.000927056849779839,0.000971165310941284,0.0035989270420633,0.107967811261899,0.03,0.714285714285714,2.15413303251683,1.28989523037852,0.142634746398974
13/05/26,1,1.00000714285714,1,0.0024676158447392,0.0049352316894784,0.0305806028880359,0.000503074534854631,0.131530131798973,0.00108188612429261,0.950902043201512,Intermediate,Linear,2.28084619012251,2.75476063856901,0.826428191570703,0.0275476063856901,1.03620221986569,0.0050181580435154,0.00524450745330814,0.00438433772663244,0.131530131798973,0.03,1,1.3729489294698,1.66127533309146,0.224206303205842
13/05/26,1,1.00857267016948,1,0.00243516375320317,0.00487032750640634,0.0300633834362895,0.000488061744284671,0.130939683340476,0.00106286523575543,0.946878682302747,Intermediate,Linear,2.29113124720123,2.7423943149721,0.822718294491629,0.027423943149721,1.03155063170834,0.00490780182279052,0.00512780000815626,0.00436465611134921,0.130939683340476,0.03,1,1.3729489294698,1.66876654915781,0.224434833474001
13/05/26,1,1.19658974358974,1.2,0.000920322770726527,0.00184064554145305,0.0213580547415471,0.00013104202744713,0.119134132678328,0.000365472850248737,0.432291298342993,Intermediate,Linear,2.51817000934588,2.49513944009352,0.748541832028057,0.0249513944009352,0.938545799769517,0.00153542588021672,0.0016044522478901,0.00397113775594428,0.119134132678328,0.03,0.833333333333333,1.77042109494224,1.42235653231868,0.175922331021513
13/05/26,1,1.19586956521739,1.2,0.000916126389691232,0.00183225277938246,0.0213837870473367,0.000130601677504018,0.119175675120727,0.000363933269957888,0.430020235542343,Intermediate,Linear,2.51729222172306,2.49600950297253,0.748802850891758,0.0249600950297253,0.938873073607404,0.00152949094218073,0.00159803595386607,0.00397252250402422,0.119175675120727,0.03,0.833333333333333,1.77042109494224,1.42186072506394,0.175922444574962
13/05/26,1,1.41415151515152,1.4,0.00218656775763076,0.00437313551526152,0.0152918616788592,0.000222911278007619,0.107595984356256,0.000784219700813112,1.25915604438293,Intermediate,Linear,2.78820814545163,2.25348502672918,0.676045508018754,0.0225348502672918,0.847647579407784,0.0029755780081808,0.00310903277792856,0.00358653281187521,0.107595984356256,0.03,0.714285714285714,2.15413303251683,1.29435281078902,0.142493947163144
13/05/26,1,1.4087323943662,1.4,0.00170116286468571,0.00340232572937142,0.0154097376292316,0.000174763156062658,0.107861498547627,0.000611633252861918,0.974813949329029,Intermediate,Linear,2.78134463213982,2.25904594294941,0.677713782884824,0.0225904594294941,0.84973931603681,0.00232645720154521,0.00243087021246637,0.00359538328492091,0.107861498547627,0.03,0.714285714285714,2.15413303251683,1.29116660399111,0.142595052822682
13/05/26,1,1.20690517241379,1.2,0.000986534926866536,0.00197306985373307,0.0209945200235414,0.000138078848506816,0.11854181946175,0.00038981881731108,0.468034674132053,Intermediate,Linear,2.53075244974454,2.48273406109468,0.744820218328404,0.0248273406109468,0.933879520936829,0.00162956585920091,0.00170289493739971,0.00395139398205834,0.11854181946175,0.03,0.833333333333333,1.77042109494224,1.42946356489675,0.17591460137071
13/05/26,1,1.21073684210526,1.2,0.000947626989291204,0.00189525397858241,0.0208618458190203,0.000131794987630236,0.118323086818035,0.000373753835083387,0.451239573654369,Intermediate,Linear,2.53543081124447,2.47815293531737,0.743445880595211,0.0247815293531737,0.932156332129253,0.00155952620826204,0.00162963613293085,0.00394410289393449,0.118323086818035,0.03,0.833333333333333,1.77042109494224,1.43210607831533,0.175908826153462
13/05/26,1,1.40001,1.4,0.00266483604988437,0.00532967209976874,0.0156023484122632,0.000277184670079035,0.108290978908002,0.000961925681571036,1.51493736257537,Intermediate,Linear,2.7703138620149,2.26804095858284,0.680412287574851,0.0226804095858284,0.853122787920567,0.00367342627636534,0.00383816085780497,0.00360969929693339,0.108290978908002,0.03,0.714285714285714,2.15413303251683,1.28604585705561,0.142752654376357
13/05/26,1,1.39735294117647,1.4,0.00384499443539201,0.00768998887078402,0.0156617403823376,0.000401462030790951,0.108422332859001,0.0013896108883836,2.18055457936352,Intermediate,Linear,2.7669576192401,2.27079202929938,0.681237608789813,0.0227079202929938,0.854157602177593,0.00531311828712211,0.005551385681592,0.00361407776196672,0.108422332859001,0.03,0.714285714285714,2.15413303251683,1.28448780900373,0.142799402140149
13/05/26,1,1.41415151515152,1.4,0.0014236791164617,0.0028473582329234,0.0152918616788592,0.000145138027493418,0.107595984356256,0.00051060718647714,0.819839293110628,Intermediate,Linear,2.78820814545163,2.25348502672918,0.676045508018754,0.0225348502672918,0.847647579407784,0.00193740544049725,0.00202421831280628,0.00358653281187521,0.107595984356256,0.03,0.714285714285714,2.15413303251683,1.29435281078902,0.142493947163144
13/05/26,1,1.41200043216485,1.4,0.00235718712300259,0.00471437424600518,0.0153384893124403,0.000241037929957314,0.107701258248692,0.000846240063583309,1.35475651032035,Intermediate,Linear,2.78548277780816,2.25568987797645,0.676706963392934,0.0225568987797645,0.848476933408601,0.00321404452089988,0.00335801690717583,0.00359004194162306,0.107701258248692,0.03,0.714285714285714,2.15413303251683,1.29308763004004,0.142534372431158
13/05/26,1,0.660382075471699,0.6,9.97260405486606e-05,0.000199452081097321,0.0701231947040755,4.66207237230684e-05,0.160823013323932,5.34608078263342e-05,0.0257051964357099,Intermediate,Linear,1.86540466939104,3.36826931457759,1.01048079437328,0.0336826931457759,1.26697328690009,0.000303194445670222,0.000318660957077858,0.00536076711079774,0.160823013323932,0.03,1.66666666666667,0.560721398798084,3.32679415016007,0.505457036425452
13/05/26,1,0.622226666666665,0.6,4.46912320047938e-05,8.93824640095876e-05,0.0789868888370828,2.35334758290328e-05,0.165171624457767,2.46057446308358e-05,0.0109209441928861,Intermediate,Linear,1.81629260464594,3.45934641318676,1.03780392395603,0.0345934641318676,1.30123190466761,0.000143320885046232,0.000150217950068516,0.00550572081525891,0.165171624457767,0.03,1.66666666666667,0.560721398798084,3.23920686554713,0.497761338592823
13/05/26,1,1.40001,1.4,0.000653222089489886,0.00130644417897977,0.0156023484122632,6.79453242053852e-05,0.108290978908002,0.0002357935317173,0.371351381812296,Intermediate,Linear,2.7703138620149,2.26804095858284,0.680412287574851,0.0226804095858284,0.853122787920567,0.000900454340498184,0.000940800761190206,0.00360969929693339,0.108290978908002,0.03,0.714285714285714,2.15413303251683,1.28604585705561,0.142752654376357
13/05/26,1,0.600862660944208,0.6,0.00018295341775744,0.00036590683551488,0.0847035892953353,0.000103312074386027,0.167748560115371,0.000102300574656655,0.0433442672855145,Intermediate,Linear,1.78839090954742,3.51331762739144,1.05399528821743,0.0351331762739144,1.32153315740977,0.000605165837195984,0.000634157249329738,0.00559161867051238,0.167748560115371,0.03,1.66666666666667,0.560721398798084,3.18944651190568,0.493171122625164
13/05/26,1,0.595748936170213,0.6,6.45354768338321e-05,0.000129070953667664,0.0861639691067235,3.70708855479865e-05,0.168381830336483,3.62220057030612e-05,0.0151745846310266,Intermediate,Linear,1.78166491836144,3.52658080788733,1.0579742423662,0.0352658080788733,1.32652209796595,0.000215082586051284,0.00022546789157958,0.00561272767788278,0.168381830336483,0.03,1.66666666666667,0.560721398798084,3.17745126578095,0.492041482206934
13/05/26,1,0.843379518072286,0.8,3.47193555192852e-05,6.94387110385704e-05,0.0429938312848328,9.95145409009518e-06,0.143390675640623,1.65947728190576e-05,0.0112574123360742,Intermediate,Linear,2.09218625032414,3.00316728790572,0.900950186371715,0.0300316728790572,1.1296402913512,8.39130972614168e-05,8.76969322922272e-05,0.00477968918802076,0.143390675640623,0.03,1.25,0.96053982138029,2.17813588125652,0.311840554061381
13/05/26,1,0.598294871794871,0.6,5.49107977199457e-05,0.000109821595439891,0.0854322189661887,3.127434196279e-05,0.168065728324771,3.07620773723228e-05,0.0129600945573656,Intermediate,Linear,1.7850159160366,3.51996038283546,1.05598811485064,0.0351996038283546,1.32403182747233,0.000182319176667692,0.000191977038059756,0.00560219094415904,0.168065728324771,0.03,1.66666666666667,0.560721398798084,3.1834274915543,0.492605400462729
