Measurement,Filename,Mode,Date_DDMMYY,SensorID,Channel,SensorLocation_m,SetAmplitude_V,SetFrequency_Hz,MeasuredFrequency_FFT_Hz,MeasuredAmplitude_m,UncertaintyAmplitude_m,UncertaintyFrequency_Hz,Cam_Amplitude_PT_m,Cam_Uncertainty_PT_m,Cam_Amplitude_Envelope_m,Cam_Uncertainty_Envelope_m,Cam_DriftRatio,ReferenceAmplitude_m,NormalisedAmplitude,Final_amp_error_m,Final_freq_error_Hz
Acoustic_Sensor,raw_data_HIGH_Sensor2_x3m_130526_a3p86_f1.csv,HIGH,130526,2,2,3,3.86,1,0.999992857193877,0.00167525845906665,9.92229680948643e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.0063749426746364,0.262788003683845,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor2_x3m_130526_a4p06_f0p71.csv,HIGH,130526,2,2,3,4.06,0.71,0.707137806158527,0.000446337672146323,5.01610872855294e-06,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00633979632666999,0.0704025254358233,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor2_x3m_130526_a4p19_f0p83.csv,HIGH,130526,2,2,3,4.19,0.83,0.835708316369169,0.000723303090129324,1.34157030969525e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00562288808938984,0.128635512325804,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor2_x3m_130526_a4p58_f1.csv,HIGH,130526,2,2,3,4.58,1,0.999992857193877,0.00178639733346513,1.39601383797182e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.007608816216488,0.234779929313324,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor2_x3m_130526_a5p11_f0p83.csv,HIGH,130526,2,2,3,5.11,0.83,0.828565510246355,0.00138462600031792,1.92788961912223e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00724558410420636,0.191099293087232,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor2_x3m_130526_a5p2_f0p71.csv,HIGH,130526,2,2,3,5.2,0.71,0.714280612281341,0.00210843067394331,8.40677130675307e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00811929212687467,0.259681588123237,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor2_x3m_130526_a5p3_f1.csv,HIGH,130526,2,2,3,5.3,1,0.999992857193877,0.00229810396262864,3.76733564466377e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00881081772138175,0.260827545785187,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor2_x3m_130526_a6p05_f0p83.csv,HIGH,130526,2,2,3,6.05,0.83,0.835708316369169,0.0013405207989778,5.0134271492186e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00818284565225903,0.163820858408556,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor2_x3m_130526_a6p3_f0p71.csv,HIGH,130526,2,2,3,6.3,0.71,0.707137806158527,0.00223183467718266,5.08684093322854e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00984490764156347,0.2266994022128,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor2_x3m_130526_a6p98_f0p83.csv,HIGH,130526,2,2,3,6.98,0.83,0.828565510246355,0.00112405134725871,6.18204550956916e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.0098989773996233,0.113552269277985,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor2_x3m_130526_a7p46_f0p71.csv,HIGH,130526,2,2,3,7.46,0.71,0.714280612281341,0.00284369734710278,1.61397347168827e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.0155065437169283,0.183386923547531,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor2_x3m_130526_a8p59_f0p71.csv,HIGH,130526,2,2,3,8.59,0.71,0.707137806158527,0.00366357192807595,1.426520844077e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.0131664206060204,0.278251169220643,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor3_x4p6m_130526_a0p416_f1p67.csv,HIGH,130526,1,3,1,0.416,1.67,1.5428461225277,0.000157831930619938,6.85208312903491e-06,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00110851114247647,0.142381907201522,0.000711785603850928,0.0150292464797731
Side_Camera,CamTS_130526_x4p6_f1p67_ak0p03_nikon_A0.42V_f1.670Hz_x4.60m.csv,HIGH,130526,NaN,NaN,4.6,0.416,1.67,1.82612356594043,2.37225652121111e-23,1.01929712633953e-23,0.00526260393642774,2.77290897955496e-23,0.000575066607528001,2.37225652121111e-23,1.01929712633953e-23,Inf,0.000646754477462343,3.66793985024902e-20,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor3_x4p6m_130526_a0p71_f1p67.csv,HIGH,130526,1,3,1,0.71,1.67,1.67141663273834,0.000126565744159769,7.53998952534017e-06,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00210264617753714,0.0601935530151905,0.000711785603850928,0.0150292464797731
Side_Camera,CamTS_130526_x4p6_f1p67_ak0p04_nikon_A0.71V_f1.670Hz_x4.60m.csv,HIGH,130526,NaN,NaN,4.6,0.71,1.67,1.66824487300617,9.45087521300458e-06,1.77753827569933e-06,0.00526260212304785,1.55117519019725e-05,0.000529748496840339,9.45087521300458e-06,1.77753827569933e-06,4.68840099988635,0.00180416979215787,0.00523835132041585,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor3_x4p6m_130526_a10_f0p71.csv,HIGH,130526,1,3,1,10,0.71,0.714280612281341,0.00168646689562887,1.74128613189143e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000711785603850928,0.0150292464797731
Side_Camera,CamTS__DSC7831_A10.00V_f0.710Hz_x4.60m.csv,HIGH,130526,NaN,NaN,4.6,10,0.71,0.711680949150665,0.00261415059601796,3.17366637275751e-05,0.00588166073678236,0.00263117234889144,0.000948496689567237,0.00261415059601796,3.17366637275751e-05,1.18192806702882,NaN,NaN,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor3_x4p6m_130526_a10_f1p67.csv,HIGH,130526,1,3,1,10,1.67,1.66427382661552,0.000997972652041615,5.13183388421647e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000711785603850928,0.0150292464797731
Side_Camera,CamTS__DSC7832_A10.00V_f1.670Hz_x4.60m.csv,HIGH,130526,NaN,NaN,4.6,10,1.67,1.58919168127007,0.00115731336770379,9.4980481786636e-05,0.013354551943446,0.00111902896512814,0.000900343020420439,0.00115731336770379,9.4980481786636e-05,1.4816555211253,NaN,NaN,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor3_x4p6m_130526_a1p006_f1p67.csv,HIGH,130526,1,3,1,1.006,1.67,1.62141698987864,4.93015196845323e-05,2.09515239896658e-06,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00337690585575573,0.0145996133118431,0.000711785603850928,0.0150292464797731
Side_Camera,CamTS_130526_x4p6_f1p67_ak0p05_nikon_A1.01V_f1.670Hz_x4.60m.csv,HIGH,130526,NaN,NaN,4.6,1.006,1.67,1.67069410882426,3.24802296091148e-06,6.95111879457707e-07,0.00416631947337722,8.47664933022967e-06,0.000614442753681261,3.24802296091148e-06,6.95111879457707e-07,2.294030738712,0.00170886402950536,0.00190069128077536,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor3_x4p6m_130526_a1p04_f1p25.csv,HIGH,130526,1,3,1,1.04,1.25,1.24999107149235,0.00012298711816217,7.52786106817854e-06,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00202877746712837,0.0606212954130706,0.000711785603850928,0.0150292464797731
Side_Camera,CamTS_130526_x4p6_f1p25_ak0p03_nikon_A1.04V_f1.250Hz_x4.60m.csv,HIGH,130526,NaN,NaN,4.6,1.04,1.25,1.24723713293338,8.82965084794207e-06,1.83374969662098e-06,0.00526260393642774,1.52542128398058e-05,0.000979204867884815,8.82965084794207e-06,1.83374969662098e-06,2.34261011211712,0.000779664285080254,0.0113249394860163,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor3_x4p6m_130526_a1p3_f1p67.csv,HIGH,130526,1,3,1,1.3,1.67,1.67141663273834,0.000162927771437835,1.32438548245794e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00401762272990501,0.0405532779932493,0.000711785603850928,0.0150292464797731
Side_Camera,CamTS_130526_x4p6_f1p67_ak0p06_nikon_A1.30V_f1.670Hz_x4.60m.csv,HIGH,130526,NaN,NaN,4.6,1.3,1.67,1.67203644039551,0.000131604204407842,2.34885801526501e-06,0.00555493834018442,0.000128805525485817,0.000484026559130312,0.000131604204407842,2.34885801526501e-06,1.10505692118722,0.00250590856529886,0.0525175603891783,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor3_x4p6m_130526_a1p55_f1p25.csv,HIGH,130526,1,3,1,1.55,1.25,1.24999107149235,0.000149632995414526,1.16899474832701e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00322886391572579,0.0463423046991101,0.000711785603850928,0.0150292464797731
Side_Camera,CamTS_130526_x4p6_f1p25_ak0p04_nikon_A1.55V_f1.250Hz_x4.60m.csv,HIGH,130526,NaN,NaN,4.6,1.55,1.25,1.24416796267496,3.87038483837713e-05,3.97574221107233e-06,0.0111086425238836,3.31624567155577e-05,0.0010762704517872,3.87038483837713e-05,3.97574221107233e-06,1.94711067096182,0.00135238644435889,0.0286189265983949,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor3_x4p6m_130526_a1p59_f1p67.csv,HIGH,130526,1,3,1,1.59,1.67,1.66427382661552,0.000197235789104746,1.01053803316811e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00540366548469858,0.036500369918022,0.000711785603850928,0.0150292464797731
Side_Camera,CamTS_130526_x4p6_f1p67_ak0p07_nikon_A1.59V_f1.670Hz_x4.60m.csv,HIGH,130526,NaN,NaN,4.6,1.59,1.67,1.55754123225013,0.000759873314573519,2.62615171342608e-05,0.0105239272449333,0.000733318467380589,0.00064486016198352,0.000759873314573519,2.62615171342608e-05,1.06579490735687,0.00310066387366251,0.245067942071372,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor3_x4p6m_130526_a1p69_f1.csv,HIGH,130526,1,3,1,1.69,1,0.999992857193877,0.000100401562668445,1.40611316110988e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00395064319207201,0.0254139788857487,0.000711785603850928,0.0150292464797731
Side_Camera,CamTS_130526_x4p6_f1_ak0p03_nikon_A1.69V_f1.000Hz_x4.60m.csv,HIGH,130526,NaN,NaN,4.6,1.69,1,0.999714367323622,5.62415300772654e-05,6.52180778316365e-06,0.0142816338189089,4.95747989060548e-05,0.000960575699511103,5.62415300772654e-05,6.52180778316365e-06,1.79049715251314,0.00146980882571239,0.0382645205916532,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor3_x4p6m_130526_a1p89_f1p67.csv,HIGH,130526,1,3,1,1.89,1.67,1.69284505110678,0.00016053632418298,8.99121068698387e-06,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00596660287908402,0.0269058168335188,0.000711785603850928,0.0150292464797731
Side_Camera,CamTS_130526_x4p6_f1p67_ak0p08_nikon_A1.89V_f1.670Hz_x4.60m.csv,HIGH,130526,NaN,NaN,4.6,1.89,1.67,1.53258573053795,0.000910854120115436,4.70299772422411e-05,0.0222113873991007,0.000875415707536324,0.000685635272239033,0.000910854120115436,4.70299772422411e-05,1.08933976898044,0.00360604060719774,0.25259119886153,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor3_x4p6m_130526_a2p06_f1p25.csv,HIGH,130526,1,3,1,2.06,1.25,1.24999107149235,0.000137659300338719,1.29998563240667e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00436960789074023,0.0315038108179998,0.000711785603850928,0.0150292464797731
Side_Camera,CamTS_130526_x4p6_f1p25_ak0p05_nikon_A2.06V_f1.250Hz_x4.60m.csv,HIGH,130526,NaN,NaN,4.6,2.06,1.25,1.24676546694895,8.08525712781821e-05,1.20920801686382e-06,0.011761938367443,7.97490110088287e-05,0.00113448902383211,8.08525712781821e-05,1.20920801686382e-06,1.18840085519037,0.00104188830415986,0.0776019569039875,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor3_x4p6m_130526_a2p32_f0p83.csv,HIGH,130526,1,3,1,2.32,0.83,0.828565510246355,0.000140368722855405,1.25896511116844e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00301858572698531,0.0465014863088193,0.000711785603850928,0.0150292464797731
Side_Camera,CamTS_130526_x4p6_f0p83_ak0p03_nikon_A2.32V_f0.830Hz_x4.60m.csv,HIGH,130526,NaN,NaN,4.6,2.32,0.83,0.826556459138782,7.07883682759503e-05,9.36829634310596e-07,0.0066657778962805,6.71626717011183e-05,0.00103057626180019,7.07883682759503e-05,9.36829634310596e-07,1.2613650191397,0.00311903200959037,0.0226956209677525,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor3_x4p6m_130526_a2p42_f1.csv,HIGH,130526,1,3,1,2.42,1,0.999992857193877,0.000151533891290198,1.24231232212059e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00553173772188584,0.0273935423023886,0.000711785603850928,0.0150292464797731
Side_Camera,CamTS_130526_x4p6_f1_ak0p04_nikon_A2.42V_f1.000Hz_x4.60m.csv,HIGH,130526,NaN,NaN,4.6,2.42,1,0.999666777740753,7.51302623533353e-05,4.16714801951592e-06,0.0166611129623459,7.39587049984165e-05,0.00054484123867824,7.51302623533353e-05,4.16714801951592e-06,1.26018722898603,0.00459820844639661,0.0163390292608877,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor3_x4p6m_130526_a2p56_f1p25.csv,HIGH,130526,1,3,1,2.56,1.25,1.24999107149235,0.00048070277056652,2.09809172877204e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00567026826021481,0.0847760191416957,0.000711785603850928,0.0150292464797731
Side_Camera,CamTS_130526_x4p6_f1p25_ak0p06_nikon_A2.56V_f1.250Hz_x4.60m.csv,HIGH,130526,NaN,NaN,4.6,2.56,1.25,1.28806055412739,0.000524288069728143,1.08322128196208e-05,0.0222079405884033,0.00048507211752275,0.000618675708982791,0.000524288069728143,1.08322128196208e-05,1.17189459451609,0.00289581656887213,0.18105016573351,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor3_x4p6m_130526_a2p93_f0p71.csv,HIGH,130526,1,3,1,2.93,0.71,0.707137806158527,0.000315360157873209,1.6812883078359e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00076188229009719,0.413922415538731,0.000711785603850928,0.0150292464797731
Side_Camera,CamTS_130526_x4p6_f0p71_ak0p03_nikon_A2.93V_f0.710Hz_x4.60m.csv,HIGH,130526,NaN,NaN,4.6,2.93,0.71,0.710953121528549,0.000116555792265019,4.84205865934778e-06,0.0111086425238836,0.000108967076936447,0.000943466735738905,0.000116555792265019,4.84205865934778e-06,1.37880613050947,0.00110296752312774,0.105674727334216,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor3_x4p6m_130526_a3p07_f1p25.csv,HIGH,130526,1,3,1,3.07,1.25,1.24999107149235,0.000976467544957739,4.14571656198753e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.0068589991341229,0.142362978309751,0.000711785603850928,0.0150292464797731
Side_Camera,CamTS_130526_x4p6_f1p25_ak0p07_nikon_A3.07V_f1.250Hz_x4.60m.csv,HIGH,130526,NaN,NaN,4.6,3.07,1.25,1.23106560190052,0.000223038214611192,1.42463322998541e-05,0.00769416001187827,0.000193450179982262,0.000478726554401272,0.000223038214611192,1.42463322998541e-05,1.64095606816346,0.00292649862850572,0.0762133330385588,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor3_x4p6m_130526_a3p14_f1.csv,HIGH,130526,1,3,1,3.14,1,0.999992857193877,0.000470202695632086,1.12204475951121e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00708112504835776,0.0664022584576633,0.000711785603850928,0.0150292464797731
Side_Camera,CamTS_130526_x4p6_f1_ak0p05_nikon_A3.14V_f1.000Hz_x4.60m.csv,HIGH,130526,NaN,NaN,4.6,3.14,1,0.99988559661366,0.000259057747008638,4.02864529399271e-05,0.00571363198064948,0.000249140042316174,0.000544431099504238,0.000259057747008638,4.02864529399271e-05,1.36913735741231,0.0023927463228655,0.108267953243951,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor3_x4p6m_130526_a3p25_f0p83.csv,HIGH,130526,1,3,1,3.25,0.83,0.828565510246355,0.000107448032268773,1.59681701822124e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00421273493556376,0.0255055288102037,0.000711785603850928,0.0150292464797731
Side_Camera,CamTS_130526_x4p6_f0p83_ak0p04_nikon_A3.25V_f0.830Hz_x4.60m.csv,HIGH,130526,NaN,NaN,4.6,3.25,0.83,0.831491421955584,4.39002366224618e-05,4.83671196942785e-06,0.00526260393642774,3.9585387645305e-05,0.00049882434427777,4.39002366224618e-05,4.83671196942785e-06,1.61082093356157,0.00389800564278649,0.0112622301365064,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor3_x4p6m_130526_a3p57_f1p25.csv,HIGH,130526,1,3,1,3.57,1.25,1.24999107149235,0.000916677173010299,3.09307385562132e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00816365595290424,0.112287580257983,0.000711785603850928,0.0150292464797731
Side_Camera,CamTS_130526_x4p6_f1p25_ak0p08_nikon_A3.57V_f1.250Hz_x4.60m.csv,HIGH,130526,NaN,NaN,4.6,3.57,1.25,1.22288063405059,0.00136050458620346,3.12629590953254e-05,0.0076910731701295,0.00134904326918466,0.000571036410203354,0.00136050458620346,3.12629590953254e-05,1.21700186990101,0.00355584052478196,0.382611249498283,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor3_x4p6m_130526_a3p86_f1.csv,HIGH,130526,1,3,1,3.86,1,0.999992857193877,0.00126723534877079,3.99357123849125e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00861701830759256,0.147061930651141,0.000711785603850928,0.0150292464797731
Side_Camera,CamTS_130526_x4p6_f1_ak0p06_nikon_A3.86V_f1.000Hz_x4.60m.csv,HIGH,130526,NaN,NaN,4.6,3.86,1,0.966404199475066,0.000376303399140375,3.07168833396139e-05,0.0111080942468398,0.000341569358465491,0.000472156723677715,0.000376303399140375,3.07168833396139e-05,1.65892129110938,0.00296035654229542,0.127114215387243,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor3_x4p6m_130526_a4p06_f0p71.csv,HIGH,130526,1,3,1,4.06,0.71,0.707137806158527,0.000227204784028632,1.17084440809544e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00115977912843625,0.195903494430854,0.000711785603850928,0.0150292464797731
Side_Camera,CamTS_130526_x4p6_f0p71_ak0p04_nikon_A4.06V_f0.710Hz_x4.60m.csv,HIGH,130526,NaN,NaN,4.6,4.06,0.71,0.710451531417746,7.95859333451869e-05,2.30336758535249e-06,0.00526260393642774,7.7434341315387e-05,0.000402155629558926,7.95859333451869e-05,2.30336758535249e-06,1.2048545078998,0.00356007744314747,0.0223551129479995,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor3_x4p6m_130526_a4p19_f0p83.csv,HIGH,130526,1,3,1,4.19,0.83,0.835708316369169,0.000438498649538368,1.38058959868227e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00462780304207898,0.0947530924612078,0.000711785603850928,0.0150292464797731
Side_Camera,CamTS_130526_x4p6_f0p83_ak0p05_nikon_A4.19V_f0.830Hz_x4.60m.csv,HIGH,130526,NaN,NaN,4.6,4.19,0.83,0.837290677330667,0.000552421130042182,1.6857504594674e-05,0.0124968757810547,0.000555716572418368,0.000506276400478177,0.000552421130042182,1.6857504594674e-05,1.04945707956202,0.00500669293186843,0.110336531031478,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor3_x4p6m_130526_a4p58_f1.csv,HIGH,130526,1,3,1,4.58,1,0.999992857193877,0.0014787306124739,3.14573666222958e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.0101388646899788,0.145847750975064,0.000711785603850928,0.0150292464797731
Side_Camera,CamTS_130526_x4p6_f1_ak0p07_nikon_A4.58V_f1.000Hz_x4.60m.csv,HIGH,130526,NaN,NaN,4.6,4.58,1,0.979866028708134,0.00107576962479034,2.94118623280965e-05,0.00666575529733424,0.00105866733884372,0.00061928973622889,0.00107576962479034,2.94118623280965e-05,1.08883684198879,0.00362432770623802,0.296819082595312,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor3_x4p6m_130526_a5p11_f0p83.csv,HIGH,130526,1,3,1,5.11,0.83,0.828565510246355,0.00129584140898169,2.04298582270674e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00647775526145446,0.200044823658672,0.000711785603850928,0.0150292464797731
Side_Camera,CamTS_130526_x4p6_f0p83_ak0p06_nikon_A5.11V_f0.830Hz_x4.60m.csv,HIGH,130526,NaN,NaN,4.6,5.11,0.83,0.829834033193361,0.00130449632578683,3.05668997791819e-05,0.00999800039992002,0.00130036732612348,0.000631985601844236,0.00130449632578683,3.05668997791819e-05,1.04205678040849,0.0063402641204855,0.205747946930472,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor3_x4p6m_130526_a5p2_f0p71.csv,HIGH,130526,1,3,1,5.2,0.71,0.707137806158527,0.00142480434578973,4.98787153418038e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00162530877211438,0.876636101542842,0.000711785603850928,0.0150292464797731
Side_Camera,CamTS_130526_x4p6_f0p71_ak0p05_nikon_A5.20V_f0.710Hz_x4.60m.csv,HIGH,130526,NaN,NaN,4.6,5.2,0.71,0.710950189836816,0.000676552492191021,5.18039629544796e-05,0.0111085967162002,0.000683623629953126,0.000504145821988246,0.000676552492191021,5.18039629544796e-05,1.43816925089534,0.00452740446516205,0.149434957136485,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor3_x4p6m_130526_a5p3_f1.csv,HIGH,130526,1,3,1,5.3,1,0.999992857193877,0.0024676158447392,6.47218650498201e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.011630902952647,0.212160298713318,0.000711785603850928,0.0150292464797731
Side_Camera,CamTS_130526_x4p6_f1_ak0p08_nikon_A5.30V_f1.000Hz_x4.60m.csv,HIGH,130526,NaN,NaN,4.6,5.3,1,0.991500195848022,0.00243516375320317,2.47201636163269e-05,0.00833193441889094,0.00242630163176383,0.000750556367650316,0.00243516375320317,2.47201636163269e-05,1.03830529098218,0.00485358646186461,0.501724605574999,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor3_x4p6m_130526_a6p05_f0p83.csv,HIGH,130526,1,3,1,6.05,0.83,0.835708316369169,0.000920322770726527,1.77968950555564e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00668977623050307,0.137571532890767,0.000711785603850928,0.0150292464797731
Side_Camera,CamTS_130526_x4p6_f0p83_ak0p07_nikon_A6.05V_f0.830Hz_x4.60m.csv,HIGH,130526,NaN,NaN,4.6,6.05,0.83,0.836211597891293,0.000916126389691232,8.23533231655481e-06,0.0090892564988184,0.000909972571972267,0.000603096620168337,0.000916126389691232,8.23533231655481e-06,1.08392055506592,0.00739732538755617,0.123845625505719,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor3_x4p6m_130526_a6p3_f0p71.csv,HIGH,130526,1,3,1,6.3,0.71,0.707137806158527,0.00218656775763076,2.70302241050863e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00205950529595613,1.06169562269353,0.000711785603850928,0.0150292464797731
Side_Camera,CamTS_130526_x4p6_f0p71_ak0p06_nikon_A6.30V_f0.710Hz_x4.60m.csv,HIGH,130526,NaN,NaN,4.6,6.3,0.71,0.709858028394321,0.00170116286468571,2.50533285200258e-05,0.00999800039992002,0.00169447113202678,0.000550409771455543,0.00170116286468571,2.50533285200258e-05,1.04556691869562,0.00540639334190638,0.314657620543358,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor3_x4p6m_130526_a6p98_f0p83.csv,HIGH,130526,1,3,1,6.98,0.83,0.828565510246355,0.000986534926866536,2.12609311333469e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00877519450418447,0.112423140751593,0.000711785603850928,0.0150292464797731
Side_Camera,CamTS_130526_x4p6_f0p83_ak0p08_nikon_A6.98V_f0.830Hz_x4.60m.csv,HIGH,130526,NaN,NaN,4.6,6.98,0.83,0.825943314206225,0.000947626989291204,1.83283878200038e-05,0.00869414014953921,0.000946549791191157,0.00071733251395853,0.000947626989291204,1.83283878200038e-05,1.0990546988826,0.00876537400103009,0.108110274493689,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor3_x4p6m_130526_a7p46_f0p71.csv,HIGH,130526,1,3,1,7.46,0.71,0.714280612281341,0.00266483604988437,3.17749216492851e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.0041529889501514,0.64166702148033,0.000711785603850928,0.0150292464797731
Side_Camera,CamTS_130526_x4p6_f0p71_ak0p07_nikon_A7.46V_f0.710Hz_x4.60m.csv,HIGH,130526,NaN,NaN,4.6,7.46,0.71,0.715638812881499,0.00384499443539201,4.59053639158161e-05,0.0105241001894338,0.00381535850376594,0.000621599326888364,0.00384499443539201,4.59053639158161e-05,1.0469478328552,0.00750727287790593,0.512169265447633,0.000711785603850928,0.0150292464797731
Acoustic_Sensor,raw_data_HIGH_Sensor3_x4p6m_130526_a8p59_f0p71.csv,HIGH,130526,1,3,1,8.59,0.71,0.707137806158527,0.0014236791164617,1.16289635449118e-05,0.00714280612281341,NaN,NaN,NaN,NaN,NaN,0.00297209068734761,0.479016041644487,0.000711785603850928,0.0150292464797731
Side_Camera,CamTS_130526_x4p6_f0p71_ak0p08_nikon_A8.59V_f0.710Hz_x4.60m.csv,HIGH,130526,NaN,NaN,4.6,8.59,0.71,0.708215080690039,0.00235718712300259,1.4403904733231e-05,0.00833194212576517,0.00241534298479454,0.000649533118347399,0.00235718712300259,1.4403904733231e-05,1.17593597020421,0.00754467974567743,0.312430375106789,0.000711785603850928,0.0150292464797731
